BOAMP_AVIS_NUM,D_02_01_Typeorganisme_Institutioneuropeenne,D_02_02_Typeorganisme_Etat,D_02_03_Typeorganisme_Region,D_02_04_Typeorganisme_Departement,D_02_05_Typeorganisme_Commune,D_02_06_Typeorganisme_Epn,D_02_07_Typeorganisme_Ept,D_02_08_Typeorganisme_Autre
18-160383,False,False,False,False,True,False,False,
18-160388,False,True,False,False,False,False,False,
18-160389,False,False,False,False,True,False,False,
18-160397,False,False,False,False,True,False,False,
18-160398,False,False,False,False,False,False,True,
18-160400,False,True,False,False,False,False,False,
18-160401,False,False,False,False,True,False,False,
18-160403,False,False,False,False,False,True,False,
18-160405,False,False,False,False,True,False,False,
18-160409,False,False,False,False,True,False,False,
18-160413,False,False,False,False,False,True,False,
18-160414,False,True,False,False,False,False,False,
18-160415,False,False,False,False,False,False,True,
18-160420,False,False,False,False,True,False,False,
18-160421,False,False,False,False,False,False,True,
18-160423,False,False,True,False,False,False,False,
18-160424,False,False,False,False,False,False,True,
18-160425,False,True,False,False,False,False,False,
18-160426,False,False,True,False,False,False,False,
18-160430,False,False,False,False,False,False,True,
18-160433,False,True,False,False,False,False,False,
18-160436,False,False,False,False,False,False,True,
18-160438,False,False,False,False,False,False,True,
18-160440,False,False,False,False,False,False,True,
18-160441,False,False,False,False,True,False,False,
18-160442,False,False,False,False,True,False,False,
18-160443,False,False,False,False,False,True,False,
18-160446,False,False,False,False,False,False,True,
18-160448,False,True,False,False,False,False,False,
18-160451,False,False,False,False,True,False,False,
18-160454,False,False,False,False,False,False,True,
18-160455,False,False,False,False,False,False,True,
18-160457,False,False,False,False,False,False,True,
18-160458,False,False,False,False,True,False,False,
18-160463,False,False,False,False,False,False,False,
18-160465,False,False,False,False,False,False,False,
18-160469,False,False,False,False,False,False,True,
18-160470,False,False,False,False,False,False,False,
18-160471,False,False,False,False,True,False,False,
18-160472,False,False,False,False,False,False,False,
18-160474,False,False,False,False,True,False,False,
18-160475,False,False,False,False,False,False,True,
18-160479,False,False,False,False,True,False,False,
18-160481,False,False,False,False,False,True,False,
18-160482,False,False,False,False,True,False,False,
18-160483,False,False,False,False,False,False,True,
18-160486,False,False,False,False,False,False,True,
18-160489,False,False,False,False,True,False,False,
18-160490,False,False,False,False,False,False,False,
18-160496,False,False,False,False,True,False,False,
18-160498,False,False,False,False,False,False,True,
18-160500,False,False,False,False,True,False,False,
18-160502,False,False,False,False,False,True,False,
18-160503,False,False,False,False,True,False,False,
18-160504,False,False,False,False,True,False,False,
18-160508,False,False,False,False,True,False,False,
18-160511,False,False,False,False,False,False,True,
18-160514,False,False,False,False,False,False,True,
18-160515,False,False,False,False,False,False,True,
18-160516,False,False,False,False,False,False,True,
18-160517,False,False,False,False,True,False,False,
18-160518,False,False,False,False,False,False,True,
18-160519,False,False,False,False,True,False,False,
18-160522,False,False,False,False,False,True,False,
18-160523,False,False,False,False,False,True,False,
18-160525,False,False,False,False,True,False,False,
18-160526,False,False,False,False,True,False,False,
18-160528,False,False,False,False,True,False,False,
18-160529,False,False,False,False,False,False,False,
18-160530,False,False,False,False,True,False,False,
18-160531,False,False,False,False,True,False,False,
18-160533,False,False,False,False,False,False,True,
18-160534,False,False,False,False,False,True,False,
18-160536,False,False,False,False,True,False,False,
18-160537,False,False,False,True,False,False,False,
18-160538,False,False,False,False,False,False,False,
18-160540,False,False,False,False,False,False,True,
18-160541,False,False,False,False,False,False,True,
18-160549,False,False,False,False,False,False,False,
18-160551,False,False,False,False,True,False,False,
18-160552,False,False,False,False,True,False,False,
18-160555,False,False,False,False,True,False,False,
18-160559,False,False,False,False,False,False,True,
18-160560,False,False,False,False,True,False,False,
18-160561,False,False,False,False,True,False,False,
18-160562,False,False,False,True,False,False,False,
18-160563,False,False,False,False,False,False,True,
18-160565,False,False,False,False,True,False,False,
18-160569,False,False,False,False,True,False,False,
