BOAMP_AVIS_NUM,D_21_01_Annexed4_Infructueux,D_21_02_Annexed4_Raisonstechniques,D_21_03_Annexed4_Raisonsartistiques,D_21_04_Annexed4_Raisonsexclusivites,D_21_05_Annexed4_Proprieteintellectuelle,D_21_06_Annexed4_Horsscope,D_21_07_Annexed4_Explication
18-31088,False,False,False,False,,True,"<?xml version=""1.0"" encoding=""UTF-16""?>
<EXPLICATION xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"">L'avis de concession n'a pas été publié au Joue car le montant total ne dépasse pas le seuil pour la publication au Joue</EXPLICATION>"
18-32810,False,False,True,False,,False,"<?xml version=""1.0"" encoding=""UTF-16""?>
<EXPLICATION xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"">La mise en oeuvre du concept culturel singulier et dédié au site de Montaudran, entièrement conçu et imaginé par la Compagnie La Machine, à savoir un spectacle vivant de machines en mouvement et au contact du public, dans une halle dédiée, nécessitera la mobilisation de savoir-faire en matière de création, de machinerie, liées aux arts de rue dont la compagnie La Machine est seule à disposer.</EXPLICATION>"
