BOAMP_AVIS_NUM,D_11_01_Conditiondelai_Receptcandidat,D_11_02_Conditiondelai_Receptoffres,D_11_03_Conditiondelai_Limiteenvoiinvit,D_11_04_Conditiondelai_Validiteoffre,D_11_04_01_Conditiondelai_Validiteoffre_Jusquau,D_11_04_02_Conditiondelai_Validiteoffre_Dureemois,D_11_04_03_Conditiondelai_Validiteoffre_Dureejour,D_11_05_Conditiondelai_Dureesystemequalification
07-326568,,2018-09-03 14:00:00,,CF_NIV_SUIV,,,120.0,
11-79576,,2018-09-17 11:00:00,,CF_NIV_SUIV,,,120.0,
15-1810,,2018-09-16 23:00:00,,CF_NIV_SUIV,,,,
17-154685,,2018-10-01 15:00:00,,CF_NIV_SUIV,,6.0,,
17-154708,,2018-09-18 11:00:00,,CF_NIV_SUIV,,,150.0,
17-174612,,2018-09-12 11:00:00,,CF_NIV_SUIV,,4.0,,
18-100139,,2018-10-02 16:00:00,,CF_NIV_SUIV,,,,
18-100145,,2018-09-03 10:30:00,,CF_NIV_SUIV,,,180.0,
18-100313,,2018-09-19 11:00:00,,CF_NIV_SUIV,,4.0,,
18-100403,,2018-09-27 15:00:00,,CF_NIV_SUIV,,4.0,,
18-100561,,2018-09-28 11:00:00,,CF_NIV_SUIV,,,,
18-100695,,2018-09-28 11:00:00,,CF_NIV_SUIV,,6.0,,
18-100977,,2018-09-19 11:00:00,,CF_NIV_SUIV,,4.0,,
18-100983,,2018-09-13 15:00:00,,CF_NIV_SUIV,,4.0,,
18-101006,,2018-09-14 11:00:00,,CF_NIV_SUIV,,4.0,,
18-101021,,2018-09-24 15:00:00,,CF_NIV_SUIV,,,120.0,
18-101024,,2018-09-21 11:00:00,,CF_NIV_SUIV,,,270.0,
18-101050,,2018-09-21 11:00:00,,CF_NIV_SUIV,,,120.0,
18-101173,,2018-09-20 15:00:00,,CF_NIV_SUIV,,4.0,,
18-101290,,2018-09-21 10:00:00,,CF_NIV_SUIV,,,120.0,
18-101308,,2018-09-05 11:00:00,,CF_NIV_SUIV,,4.0,,
18-101314,,2018-09-06 11:00:00,,CF_NIV_SUIV,,,,
