BOAMP_AVIS_NUM,D_11_01_Conditiondelai_Receptcandidat,D_11_02_Conditiondelai_Receptoffres,D_11_03_Conditiondelai_Limiteenvoiinvit,D_11_04_Conditiondelai_Validiteoffre,D_11_04_01_Conditiondelai_Validiteoffre_Jusquau,D_11_04_02_Conditiondelai_Validiteoffre_Dureemois,D_11_04_03_Conditiondelai_Validiteoffre_Dureejour,D_11_05_Conditiondelai_Dureesystemequalification
16-137965,,2018-06-11 11:00:00,,CF_NIV_SUIV,,4.0,,
17-102601,,2018-07-02 11:00:00,,CF_NIV_SUIV,,6.0,,
17-129554,,2018-06-20 11:00:00,,CF_NIV_SUIV,,6.0,,
17-132455,,2018-07-16 11:00:00,,CF_NIV_SUIV,,12.0,,
17-146230,,2018-06-20 11:00:00,2018-06-24 22:00:00,CF_NIV_SUIV,,6.0,,
17-152495,,2018-06-18 16:00:00,,CF_NIV_SUIV,,,,
17-155149,,2018-06-11 15:30:00,,CF_NIV_SUIV,,6.0,,
17-157525,,2018-06-29 11:00:00,,CF_NIV_SUIV,,4.0,,
17-161477,,2018-05-24 15:00:00,,CF_NIV_SUIV,,4.0,,
17-165661,,2018-06-20 11:00:00,,CF_NIV_SUIV,,,120.0,
17-166606,,2018-06-01 11:00:00,,CF_NIV_SUIV,,,,
17-170359,,2018-05-29 15:30:00,,CF_NIV_SUIV,,,180.0,
17-173672,,2018-06-18 11:00:00,,CF_NIV_SUIV,,6.0,,
17-177111,,2018-08-28 11:00:00,,CF_NIV_SUIV,,,,
17-179847,,2018-06-06 11:00:00,,CF_NIV_SUIV,,4.0,,
17-181087,,2018-06-18 11:00:00,,CF_NIV_SUIV,,,,
17-181848,,2018-06-21 11:00:00,,CF_NIV_SUIV,,,,
17-182217,,2018-07-05 11:00:00,,CF_NIV_SUIV,,6.0,,
17-34443,,2018-07-12 11:00:00,,CF_NIV_SUIV,,6.0,,
17-53045,,2018-07-09 14:00:00,,CF_NIV_SUIV,,,,
18-10112,,2018-06-13 15:00:00,,CF_NIV_SUIV,,3.0,,
18-1144,,2018-06-20 16:00:00,,CF_NIV_SUIV,,5.0,,
18-1435,2018-05-29 15:00:00,2018-06-25 15:00:00,,CF_NIV_SUIV,,,120.0,
18-15974,,2018-06-15 11:00:00,,CF_NIV_SUIV,,,210.0,
18-16377,,2018-06-25 11:00:00,,CF_NIV_SUIV,,4.0,,
