BOAMP_AVIS_NUM,D_21_01_Annexed4_Infructueux,D_21_02_Annexed4_Raisonstechniques,D_21_03_Annexed4_Raisonsartistiques,D_21_04_Annexed4_Raisonsexclusivites,D_21_05_Annexed4_Proprieteintellectuelle,D_21_06_Annexed4_Horsscope,D_21_07_Annexed4_Explication
18-100047,False,False,False,False,,True,"<?xml version=""1.0"" encoding=""UTF-16""?>
<EXPLICATION xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"">Montant du contrat de concession inférieur aux seuils européens</EXPLICATION>"
18-108655,False,False,False,False,,False,"<?xml version=""1.0"" encoding=""UTF-16""?>
<EXPLICATION xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"">La consultation a été engagée sous la forme dune procédure adaptée ouverte conformément aux dispositions des articles L 1411.1 et suivants du code général des Collectivités territoriales de lOrdonnance no2016-65 du 29 janvier 2016 et du Décret no2016-86 du 1er février 2016</EXPLICATION>"
