BOAMP_AVIS_NUM,D_02_01_Typeorganisme_Institutioneuropeenne,D_02_02_Typeorganisme_Etat,D_02_03_Typeorganisme_Region,D_02_04_Typeorganisme_Departement,D_02_05_Typeorganisme_Commune,D_02_06_Typeorganisme_Epn,D_02_07_Typeorganisme_Ept,D_02_08_Typeorganisme_Autre
15-107036,False,True,False,False,False,False,False,
17-61804,False,False,False,False,False,True,False,
18-110250,False,False,False,False,True,False,False,
18-112339,False,True,False,False,False,False,False,
18-117548,False,False,False,False,True,False,False,
18-118795,False,False,False,False,False,True,False,
18-122712,False,False,False,False,False,False,False,
18-125279,False,False,False,False,False,False,False,
18-128053,False,False,False,False,False,False,False,
18-130807,False,False,False,True,False,False,False,
18-131992,False,False,False,False,True,False,False,
18-137385,False,False,False,False,True,False,False,
18-137865,False,False,False,False,True,False,False,
18-142297,False,False,False,False,False,False,True,
18-143432,False,False,False,False,False,True,False,
18-144465,False,False,False,False,True,False,False,
18-144684,False,False,False,False,False,False,True,
18-145263,False,False,False,False,False,False,True,
18-148743,False,False,False,True,False,False,False,
18-148889,False,False,False,False,False,False,True,
18-149620,False,False,False,False,False,False,True,
18-150933,False,False,False,False,False,False,False,
18-151960,False,True,False,False,False,False,False,
18-152335,False,False,False,False,True,False,False,
18-152595,False,False,False,False,False,False,False,
18-154030,False,False,False,False,False,True,False,
18-155568,False,False,False,False,False,False,True,
18-156193,False,False,False,False,True,False,False,
18-156199,False,True,False,False,False,False,False,
18-156380,False,False,False,False,False,False,False,
18-156407,False,False,False,False,True,False,False,
18-157708,False,False,False,False,False,False,True,
18-157763,False,False,False,True,False,False,False,
18-157900,False,False,False,False,False,True,False,
18-157988,False,False,False,False,True,False,False,
18-158399,False,False,False,False,False,True,False,
18-158659,False,False,False,False,False,False,True,
18-159157,False,False,False,False,False,False,True,
18-159180,False,False,False,False,False,True,False,
18-159262,False,False,False,False,False,False,True,
18-159310,False,False,False,False,False,False,True,
18-159382,False,False,False,False,False,False,True,
18-159572,False,False,False,False,False,False,True,
18-159809,False,False,False,False,False,False,False,
18-159847,False,False,False,False,False,False,True,
18-159879,False,False,False,False,False,False,True,
18-159918,False,False,False,False,False,False,True,
18-160052,False,False,False,False,True,False,False,
18-160063,False,False,False,False,False,False,True,
18-160282,False,False,False,False,False,False,True,
18-160356,False,False,False,False,False,False,True,
18-160688,False,True,False,False,False,False,False,
18-161103,False,False,False,False,False,True,False,
18-161424,False,False,False,False,False,False,False,
18-161431,False,True,False,False,False,False,False,
18-161717,False,False,False,False,True,False,False,
18-161815,False,False,False,False,False,False,False,
18-161931,False,False,False,False,False,False,False,
18-162110,False,False,False,False,False,False,True,
18-162268,False,False,False,False,True,False,False,
18-162406,False,False,False,False,False,False,False,
18-162486,False,False,False,False,False,False,True,
18-162878,False,False,False,True,False,False,False,
18-163112,False,False,False,False,False,False,True,
18-163205,False,False,False,True,False,False,False,
18-163349,False,False,False,False,False,True,False,
18-163924,False,False,False,False,False,False,False,
18-163997,False,False,False,False,False,False,False,
18-164101,False,False,False,False,False,False,True,
18-164250,False,False,False,False,False,True,False,
18-164513,False,False,False,False,False,False,True,
18-164709,False,False,False,False,False,False,True,
18-164783,False,False,False,False,False,False,False,
18-164793,False,False,False,False,True,False,False,
18-164839,False,False,False,False,True,False,False,
18-165286,False,False,False,False,True,False,False,
18-165288,False,False,False,False,False,False,False,
18-165310,False,True,False,False,False,False,False,
18-165374,False,False,False,False,False,False,False,
18-165401,False,True,False,False,False,False,False,
18-165479,False,False,False,True,False,False,False,
18-165548,False,True,False,False,False,False,False,
18-165593,False,False,False,False,False,False,True,
18-165726,False,False,False,False,False,False,True,
18-165746,False,False,False,False,False,False,True,
18-165791,False,False,False,False,False,False,False,
18-165875,False,False,False,False,True,False,False,
18-165937,False,False,False,False,False,False,True,
18-165939,False,False,False,True,False,False,False,
18-166066,False,False,False,False,False,True,False,
18-166230,False,False,False,False,False,False,True,
18-166279,False,False,False,False,True,False,False,
18-166293,False,False,False,False,True,False,False,
18-166420,False,False,False,False,False,True,False,
18-166454,False,False,False,False,False,True,False,
18-166484,False,False,False,False,True,False,False,
18-166492,False,False,False,False,False,True,False,
18-166516,False,False,False,False,True,False,False,
18-166519,False,False,False,True,False,False,False,
18-166528,False,False,False,True,False,False,False,
18-166582,False,True,False,False,False,False,False,
18-166585,False,False,False,False,False,False,False,
18-166594,False,False,False,False,False,False,False,
18-166599,False,False,False,False,False,True,False,
18-166659,False,False,False,False,True,False,False,
18-166671,False,False,False,True,False,False,False,
18-166672,False,False,False,False,False,False,True,
18-166753,False,False,False,True,False,False,False,
18-166756,False,False,False,False,True,False,False,
18-166770,False,False,False,False,False,False,False,
18-166853,False,False,False,False,True,False,False,
18-166917,False,False,False,False,True,False,False,
18-167038,False,False,False,False,True,False,False,
18-167078,False,False,False,False,False,True,False,
18-167131,False,False,False,False,False,False,True,
18-167191,False,False,False,False,False,True,False,
18-167216,False,True,False,False,False,False,False,
18-167260,False,False,False,False,True,False,False,
18-167273,False,False,False,False,True,False,False,
18-167296,False,True,False,False,False,False,False,
18-167418,False,False,False,False,False,True,False,
18-167428,False,False,False,False,True,False,False,
18-167454,False,False,False,False,True,False,False,
18-167464,False,False,False,False,False,False,True,
18-167484,False,False,False,True,False,False,False,
18-167573,False,False,False,True,False,False,False,
18-167582,False,False,False,False,True,False,False,
18-167592,False,False,False,False,False,True,False,
18-167593,False,False,False,False,True,False,False,
18-167652,False,False,False,False,False,False,True,
18-167715,False,False,False,False,False,False,True,
18-167727,False,False,False,False,False,True,False,
18-167765,False,False,False,False,False,False,True,
18-167832,False,False,False,False,True,False,False,
18-167834,False,False,False,True,False,False,False,
18-167836,False,False,False,False,False,False,False,
18-167837,False,True,False,False,False,False,False,
18-167846,False,False,False,False,True,False,False,
18-167856,False,True,False,False,False,False,False,
18-167857,False,False,False,False,False,True,False,
18-167858,False,False,False,False,False,False,False,
18-167861,False,False,False,False,True,False,False,
18-167862,False,False,False,False,False,True,False,
18-167863,False,True,False,False,False,False,False,
18-167865,False,False,False,False,False,False,True,
18-167868,False,False,False,False,False,True,False,
18-167874,False,False,False,False,True,False,False,
18-167876,False,False,False,False,True,False,False,
18-167877,False,False,False,False,False,False,False,
18-167878,False,False,False,False,False,False,False,
18-167881,False,False,False,False,False,False,False,
18-167883,False,False,False,False,False,False,True,
